%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
124.0, 36038.52224809197, 41293.97616314604, -34099.910747994276, -21827.193716429916, -21368.93825160721, -26626.046195750976, -9047.181492707909, -29334.362367911624, 0.16, 0.87, 0.544, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651844401605721E9, 0.0, 2022-05-06 15:40:01.605
125.0, 36015.902282703195, 41295.093750368804, -34090.41125660077, -21783.808980442165, -21354.76724562255, -26621.754660815557, -9052.322393932629, -29335.502306878843, 0.16, 0.87, 0.544, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518444016057265E9, 0.0, 2022-05-06 15:40:01.605
126.0, 36007.81095121038, 41321.64762278171, -34066.65135224478, -21731.34943620556, -21332.214335467143, -26598.330032626396, -9040.878300771512, -29317.307986892225, 0.16, 0.87, 0.544, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518444016057346E9, 0.0, 2022-05-06 15:40:01.605
127.0, 36018.11510540427, 41330.87889324175, -34074.36270408186, -21707.991863249765, -21341.535012905006, -26606.734288541593, -9035.625640824514, -29316.27980664728, 0.16, 0.87, 0.544, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.65184440160574E9, 0.0, 2022-05-06 15:40:01.605
128.0, 36033.76132652299, 41332.756439776, -34091.81941650146, -21711.501087129247, -21358.27646950203, -26637.26677146754, -9042.97936475031, -29330.674330076497, 0.156, 0.8160000000000001, 0.5660000000000001, 192.0, 4.0, 224.0, 25.0, 128.0, 17.0, 176.0, 0.0, 0.0, 0.0, 1.6518444016057453E9, 0.0, 2022-05-06 15:40:01.605
129.0, 36033.20253291161, 41344.51345735949, -34101.14009393932, -21694.513761343213, -21370.927556863735, -26652.0412745525, -9056.904501545967, -29344.867687805618, 0.156, 0.8160000000000001, 0.5660000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518444016057508E9, 0.0, 2022-05-06 15:40:01.605
130.0, 36017.69042225962, 41369.92739080518, -34095.149826425295, -21655.0629323796, -21370.592280696903, -26645.738082616102, -9064.682908616413, -29346.275847706303, 0.156, 0.8160000000000001, 0.5660000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518444016057563E9, 0.0, 2022-05-06 15:40:01.605
131.0, 36011.87896870124, 41370.50853616101, -34076.15084363829, -21609.331263224038, -21349.42517869773, -26618.960692758643, -9041.593556594082, -29317.93383573697, 0.156, 0.8160000000000001, 0.5660000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518444016057615E9, 0.0, 2022-05-06 15:40:01.605
132.0, 36021.37846009475, 41386.78060612448, -34083.88454721982, -21591.6957368488, -21356.51068169006, -26618.156029958252, -9035.804454780156, -29313.061155445717, 0.156, 0.8160000000000001, 0.5660000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6518444016057675E9, 0.0, 2022-05-06 15:40:01.605
133.0, 36068.205364728616, 41381.930277577674, -34090.90299497879, -21569.209881926763, -21363.03739107101, -26620.301797425964, -9059.094972502586, -29323.70058580644, 0.156, 0.8160000000000001, 0.5660000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.651844401605773E9, 0.0, 2022-05-06 15:40:01.605
