%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
52.0, 60910.31413201262, 28124.61890275704, -42328.370193048744, -8509.957314724603, 10445.372515365187, -21026.956561441013, 27496.981918452017, 22102.008414507916, -0.108, 0.9460000000000001, 0.222, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6527978244279597E9, 0.0, 2022-05-17 16:30:24.427
53.0, 60938.11970211503, 28154.01144671577, -42318.37896327722, -8465.991433381014, 10665.380736038773, -20976.888653861126, 27536.96918928256, 22101.27080694089, -0.108, 0.9460000000000001, 0.222, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.652797824427964E9, 0.0, 2022-05-17 16:30:24.427
54.0, 60919.50069898376, 28104.971719380825, -42385.85887978779, -8504.123509421768, 10841.333668390951, -21021.97212242748, 27514.282168660426, 22034.729663697442, -0.108, 0.9460000000000001, 0.222, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6527978244279685E9, 0.0, 2022-05-17 16:30:24.427
55.0, 60858.748657554235, 28031.233314422767, -42502.9820207336, -8548.603480887828, 10973.723050799734, -21094.9282163296, 27455.184156320593, 21947.15552892155, -0.108, 0.9460000000000001, 0.222, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6527978244279728E9, 0.0, 2022-05-17 16:30:24.427
56.0, 60831.121901407474, 28033.513192357208, -42486.419378092214, -8508.169175168177, 11121.646895604956, -21105.679405412604, 27444.09769107076, 21929.63176126859, -0.108, 0.9460000000000001, 0.222, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.652797824427977E9, 0.0, 2022-05-17 16:30:24.427
57.0, 60892.18686725937, 28125.04358590169, -42357.6956817741, -8381.993577717969, 11324.019589903306, -21045.128529683177, 27527.715567078063, 22004.06307030476, -0.06, 0.9440000000000001, 0.136, 192.0, 254.0, 32.0, 29.0, 128.0, 4.0, 64.0, 0.0, 0.0, 0.0, 1.6527978244279816E9, 0.0, 2022-05-17 16:30:24.427
58.0, 60932.59882123457, 28171.42345564645, -42323.85514066877, -8308.83631811575, 11460.007603169395, -21030.085805664756, 27592.42386727618, 22039.624695733153, -0.06, 0.9440000000000001, 0.136, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.652797824427986E9, 0.0, 2022-05-17 16:30:24.427
59.0, 60943.41706555094, 28154.838461260613, -42348.1961903806, -8311.74204489494, 11487.142620938137, -21090.256701738443, 27584.243128805534, 21995.524703922834, -0.06, 0.9440000000000001, 0.136, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6527978244279904E9, 0.0, 2022-05-17 16:30:24.427
60.0, 60899.562942929624, 28086.531530205197, -42435.85973213431, -8365.252121120944, 11433.051399356294, -21210.66554911918, 27525.793317054908, 21923.06034839873, -0.06, 0.9440000000000001, 0.136, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.652797824427995E9, 0.0, 2022-05-17 16:30:24.427
61.0, 60859.73213431027, 28075.489768444273, -42487.134633914786, -8346.722524967496, 11398.272084983837, -21278.167817374208, 27531.716529335565, 21941.545241063268, -0.06, 0.9440000000000001, 0.136, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6527978244279995E9, 0.0, 2022-05-17 16:30:24.427
62.0, 60869.924529781885, 28133.00080692778, -42420.39232497124, -8258.835465769227, 11411.906649101575, -21281.36411683132, 27599.6658324797, 22004.040718560307, -0.06, 0.9440000000000001, 0.136, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.652797824428004E9, 0.0, 2022-05-17 16:30:24.428
